cnpj;razao_social;municipio;segmento TOTVs;faixa_funcionarios_grupo;faixa_faturamento_grupo;porte;natureza_juridica;Prioridade;Fone Ranking 1;Fone Ranking 2;Fone Ranking 3;Fone Ranking 4
28767662000100;FELIZ EMPREENDIMENTOS LTDA;PALMAS;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28772665000132;QUINTA DA DUQUESA SPE LTDA;CAMPO LARGO;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28772843000125;MILENIUM PARTICIPACOES SOCIETARIAS LTDA;SAO JOSE DOS PINHAIS;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28779813000140;TR MOTORS LTDA;CURITIBA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28790124000137;PARIZOTTO IMOVEIS LTDA;GUARAPUAVA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28792884000183;CODELINE - CODIFICACOES INDUSTRIAIS LTDA;PINHAIS;MANUFATURA;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28796078000183;MEDSIDE COMERCIO DE PRODUTOS HOSPITALARES LTDA;COLOMBO;LOGISTICA;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28800710000115;AMORSAUDE SERVICOS MEDICOS E ODONTOLOGICOS LTDA;SAO JOSE DOS PINHAIS;SAUDE;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28801069000133;FERREIRA & OKADA GESTAO DE NEGOCIOS LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28809052000122;TRA COMERCIO - EIRELI;SAO JOSE DOS PINHAIS;DISTRIBUICAO;;;NÃO INFORMADO;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA);2;;;;
28811796000181;RESIFLOREST LTDA;CURITIBA;MANUFATURA;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28818594000161;COMERCIAL PRINT LUX EIRELI;CURITIBA;VAREJO;;;NÃO INFORMADO;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA);2;;;;
28822255000159;ZEITGEIST ADMINISTRATIVO LTDA;CURITIBA;MANUFATURA;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28825165000111;FENIX PARTICIPACOES SOCIETARIAS LTDA;CURITIBA;EDUCACIONAL;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28838321000189;ERAGE CONSTRUCOES E INCORPORACOES IMOBILIARIAS LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28841226000134;E. C. G. COMERCIO DE ALIMENTOS E UTILIDADES DOMESTICAS LTDA;CURITIBA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28844143000107;BAULE PARTICIPACOES LTDA;CURITIBA;SERVICOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28855839000120;LUMIER PARTICIPACOES S/A;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE ANÔNIMA FECHADA;2;;;;
28856371000199;DELFINS PARTICIPACOES SOCIETARIAS LTDA;PALMAS;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28856578000163;CAPI - CLINICA DE ATENDIMENTO POPULAR INTEGRADO LTDA;FAZENDA RIO GRANDE;SAUDE;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28857592000181;NORCA ADMINISTRADORA DE BENS LTDA.;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28860395000111;SMART UNION GESTAO DE COMPRAS, CUSTOS E CONTRATOS LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28862342000130;OLIVEIRA & ZARPELLON CLINICA ODONTOLOGICA LTDA;PONTA GROSSA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28865323000167;LIFE DU ITAJAI EMPREENDIMENTOS IMOBILIARIOS LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28866979000102;MERCADO SAL ADMINISTRACAO DE EMPREENDIMENTOS GASTRONOMICOS S.A.;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE ANÔNIMA FECHADA;2;;;;
28868397000157;WI-FI INSTALACOES ELETRICAS LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28871281000177;ORTO IMPLANTE CURITIBA CLINICA ODONTOLOGICA LTDA;CURITIBA;SAUDE;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28880575000165;PENATES PARTICIPACOES SOCIETARIAS E ADMINISTRADORA DE BENS LTDA;PINHAIS;EDUCACIONAL;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28888663000103;3 JOTAS EMPREENDIMENTOS IMOBILIARIOS LTDA.;CASTRO;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28892308000108;NONNA LUZIA, TRATTORIA & PIZZARIA EIRELI;ARAUCARIA;SERVICOS;;;NÃO INFORMADO;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA);2;;;;
28904300000114;AGRICOIN BRAZIL LTDA;CURITIBA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28911336000125;LOTEADORA IBAITI LTDA.;IBAITI;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28911854000149;IDD PARTICIPACOES SOCIETARIAS LTDA.;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28911963000166;GRIME VEICULOS LTDA;CURITIBA;VAREJO;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28922059000156;VERONAINVEST FOMENTO MERCANTIL LTDA;CURITIBA;SERVICOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28923105000131;M. LICH RESTAURANTE LTDA;CURITIBA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28926561000135;ALMAR ADMINISTRADORA DE BENS LTDA;GUARATUBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28932089000143;ASSEIO LAVANDERIA INDUSTRIAL EIRELI;COLOMBO;SERVICOS;;;NÃO INFORMADO;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA);2;;;;
28932154000130;SOLARBIZ ENERGIA SOLUCOES LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28932210000137;LUC INCORPORACOES IMOBILIARIAS E PARTICIPACOES SOCIETARIAS S.A.;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE ANÔNIMA FECHADA;2;;;;
28934127000105;LTR ENGENHARIA E CONSTRUCAO LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28939372000105;DAFC - EMPREENDIMENTOS IMOBILIARIOS LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28943612000137;CLINICA MEDICA AVICENNA LTDA;BITURUNA;SAUDE;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28946904000123;SOUZA TRANSPORTES CURITIBA LTDA;CURITIBA;LOGISTICA;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28949257000103;D. WANDERLEY - INCORPORACOES LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28951714000102;LUFE PARTICIPACOES LTDA;CAMPO LARGO;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28963518000140;CENTRAL MM PARTICIPACOES S/A;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE ANÔNIMA FECHADA;2;;;;
28963546000167;DEMARA EMPREENDIMENTOS S/A;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE ANÔNIMA FECHADA;2;;;;
28963845000100;PBED PARTICIPACOES LTDA.;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28964056000185;SUPER GNV COMERCIO DE GAS VEICULAR LTDA;PINHAIS;VAREJO;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28965022000105;OFTALMOCLINICA SAO JOSE LTDA;SAO JOSE DOS PINHAIS;SAUDE;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28966071000162;LOCALOJAS - ADMINISTRACAO E LOCACAO DE IMOVEIS LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28970779000197;LCCS PARTICIPACOES SOCIETARIAS LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28971387000142;VOZNIAKY E POLISELI LTDA;CURITIBA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28971867000103;LGJ ADMINISTRADORA DE BENS LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28972774000101;KWS COMERCIO DE MOTORES E REDUTORES E EQUIPAMENTOS EIRELI;CURITIBA;VAREJO;;;NÃO INFORMADO;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA);2;;;;
28973384000148;SOLARBIZ ENERGIA LTDA;CURITIBA;LOGISTICA;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28977437000107;TERRA COMERCIAL LTDA;CURITIBA;VAREJO;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28978022000140;ALCANTARA & RIBEIRO LTDA;PONTA GROSSA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28978247000104;AGM CONFECCOES LTDA;PONTA GROSSA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28982148000198;PIO XII - PARTICIPACOES SOCIETARIAS E ADMINISTRACAO DE BENS PROPRIOS S/A.;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE ANÔNIMA FECHADA;2;;;;
28983085000194;FGR COMERCIO DE INFORMATICA LTDA;CURITIBA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28991278000197;MOUNT HERMON ADMINISTRADORA DE BENEFICIOS LTDA;CURITIBA;SAUDE;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28997742000152;PLUGGE PARTICIPACOES SOCIETARIAS LTDA.;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28999868000166;INFIBRITH PESQUISA, DESENVOLVIMENTO E PRODUCAO DE PRODUTOS NANO E BIOTECNOLOGICOS LTDA;PONTA GROSSA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
28999980000105;K D N ALIMENTOS E TRANSPORTES EIRELI;ITAPERUCU;VAREJO;;;NÃO INFORMADO;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA);2;;;;
29005354000100;MONTESE PARTICIPACOES LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29010548000102;SIMON PARTICIPACOES SOCIETARIAS LTDA;GUARAPUAVA;EDUCACIONAL;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29011032000174;MJL EMPREENDIMENTOS S/A;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE ANÔNIMA FECHADA;2;;;;
29016026000100;FATEX TEXTIL LTDA;TIJUCAS DO SUL;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29021028000197;CAZ INCORPORADORA DE IMOVEIS LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29024203000108;CLINICA ODONTOLOGICA DORO LTDA;BITURUNA;SAUDE;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29025620000167;MEDLESS S/A;CURITIBA;EDUCACIONAL;;;DEMAIS;SOCIEDADE ANÔNIMA FECHADA;2;;;;
29025688000146;FMC PROCESSAMENTO DE IMAGENS LTDA;CURITIBA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29034331000124;FOSBER EMPREENDIMENTOS IMOBILIARIOS LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29034367000108;FARO HOLDING LTDA.;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29035321000103;VOLGA ENERGIA S.A.;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE ANÔNIMA FECHADA;2;;;;
29042184000134;STELLALPINA ADMINISTRADORA DE BENS LTDA.;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29044067000100;PEDRA DO SOL EIRELI;CURITIBA;VAREJO;;;NÃO INFORMADO;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA);2;;;;
29044081000103;CONSTRUCAO SILVA & FREITAS LTDA;COLOMBO;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29056031000146;NCLN EMPREENDIMENTOS, SERVICOS E REFORMAS LTDA;ALMIRANTE TAMANDARE;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29061905000153;PMX COMERCIAL LTDA;ARAUCARIA;LOGISTICA;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29065370000199;ESPLANADA SECURITIZADORA S.A.;CURITIBA;SERVICOS;;;DEMAIS;SOCIEDADE ANÔNIMA FECHADA;2;;;;
29067301000114;RODRIGUES & TOSIN ADMINISTRADORA DE IMOVEIS LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29067924000197;ADEMAR ZAKSZESKI FILHO TRANSPORTES - EIRELI;CRUZ MACHADO;DISTRIBUICAO;;;NÃO INFORMADO;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA);2;;;;
29068120000102;MACEDO CONSULT TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL EIRELI;CURITIBA;SERVICOS;;;NÃO INFORMADO;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA);2;;;;
29076458000106;SOLUS ADMINISTRADORA DE BENS LTDA.;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29076471000165;VIPAKY CONSULTORIA EMPRESARIAL LTDA;CURITIBA;MANUFATURA;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29099118000109;FERREIRA CONSORCIO LTDA;ALMIRANTE TAMANDARE;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29100126000110;ZEPPELIN AGRONEGOCIO LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29100409000161;ZANCHI GESTAO DE NEGOCIOS LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29103695000119;LJR COMERCIO DE COLCHOES LTDA;CURITIBA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29104638000154;A. TEDESCO & TEDESCO LTDA;PONTA GROSSA;MANUFATURA;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29108376000104;METALMECANICA ADM LTDA;CURITIBA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29108406000174;ESTRATOSFERA SOLUCOES COM TECNOLOGIA INTELIGENTE LTDA;CURITIBA;SERVICOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29112192000100;LOS ANGELES RESTAURANTE LTDA;CURITIBA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29115281000100;JVB PARTICIPACOES SOCIETARIAS LTDA;CURITIBA;EDUCACIONAL;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29117153000103;GOLD INDUSTRIA E COMERCIO DE MADEIRA LAMINADA LTDA;ARAUCARIA;MANUFATURA;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29117450000140;RESIDENCIAL VIVERE FELICE INCORPORACAO IMOBILIARIA SPE LTDA.;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29118420000159;DIANOIA - APOIO ADMINISTRATIVO EIRELI;CURITIBA;SERVICOS;;;NÃO INFORMADO;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA);2;;;;
29122221000114;ACK PARTICIPACOES SOCIETARIAS LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29122434000146;EDIRLEI DE P. SILVA E CLEVERTON OLIVEIRA MATERIAIS METALICOS LTDA;SAO JOSE DOS PINHAIS;LOGISTICA;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29133721000151;BURITI SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO LTDA;CURITIBA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29136245000122;RGM IMOVEIS LTDA.;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29139205000134;PONTA NEGRA ADMINISTRADORA DE BENS LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29139395000190;RW CONSULTORIA LTDA;CURITIBA;MANUFATURA;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29141071000196;ALABAMA HOLDING LTDA.;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29149008000104;399 TRANSPORTES LTDA;CURITIBA;LOGISTICA;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29158100000122;LF SERVICOS DE TERRAPLANAGEM E CONSTRUCAO CIVIL LTDA;ARAUCARIA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29159342000130;ETS GESTAO E ADMINISTRACAO IMOBILIARIA LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29159430000132;MARCELO PARTICIPACOES SOCIETARIAS LTDA;CURITIBA;EDUCACIONAL;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29159501000105;M. SCUTTI GESTAO E ADMINISTRACAO IMOBILIARIA LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29163165000166;ZATER TECHNOLOGIES LTDA EM RECUPERACAO JUDICIAL;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29168913000101;VEX CONSULTORIA E PERICIA LTDA;SAO JOSE DOS PINHAIS;JURIDICO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29169272000100;TORTANO PANIFICADORA E CONFEITARIA EIRELI;CURITIBA;VAREJO;;;NÃO INFORMADO;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA);2;;;;
29171620000175;C V GUSI PARTICIPACOES SOCIETARIAS LTDA.;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29172514000106;AGROPECUARIA TRAVENSOLI LTDA;IPIRANGA;LOGISTICA;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29178061000125;TRANSPORTADORA RAPIDO REVERSA LTDA;CURITIBA;LOGISTICA;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29179029000164;SYSTEM COMERCIO DE RELOGIO PONTO EIRELI;CURITIBA;VAREJO;;;NÃO INFORMADO;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA);2;;;;
29184518000104;RTG PARTICIPACOES SOCIETARIAS LTDA.;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29185661000110;4ANN PARTICIPACOES SOCIETARIAS S.A.;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE ANÔNIMA FECHADA;2;;;;
29187079000193;INCORPORADORA H & L LTDA;IBAITI;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29189268000103;JURA VEICULOS LTDA;PONTA GROSSA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29191839000136;FAST COMERCIO DE BEBIDAS LTDA;PINHAIS;DISTRIBUICAO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29200846000157;TRANSPORTES KUCZYNSKI LTDA;MALLET;LOGISTICA;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29203626000187;PAZEMECKAS E MADALOSSO CENTRO AUTOMOTIVO LTDA;CURITIBA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29210115000192;DUSAN SUSHI LTDA;CURITIBA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29210434000106;CISNE ENGENHARIA LTDA;LAPA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29210894000126;VIPCOB ADMINISTRADORA DE PLANOS CERIMONIAIS FUNEBRE LTDA;CURITIBA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29211175000120;BG INCORPORADORA LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29213412000191;HP MOTORS COMERCIO DE VEICULOS LTDA;CURITIBA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29217267000117;B4 INCORPORACOES LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29225946000138;AMBG ADMINISTRADORA DE BENS LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29227185000153;FASE GESTAO DIGITAL LTDA;CURITIBA;EDUCACIONAL;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29239698000184;J MALUCELLI MALLS 44 S/A;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE ANÔNIMA FECHADA;2;;;;
29244409000135;CARREGO STORE LTDA;CURITIBA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29244601000121;G1 PARTICIPACOES LTDA;CURITIBA;EDUCACIONAL;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29246257000100;RODRIGUES & LIMA LTDA;PONTA GROSSA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29248204000128;UP SOLUTIONS TELECOMUNICACOES LTDA;CURITIBA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29254555000141;EVERTON ALVES RIBEIRO COLCHOES EIRELI;SAO JOSE DOS PINHAIS;VAREJO;;;NÃO INFORMADO;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA);2;;;;
29256910000111;STEAK GRILL ALIMENTOS LTDA;CURITIBA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29265357000183;VIRTUS EMPRESA SIMPLES DE CREDITO LTDA;CURITIBA;SERVICOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29265834000100;SEU LAR RESTAURANTE LTDA;CURITIBA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
29268151000107;COLINA AGROPECUARIA LTDA.;TIBAGI;AGROINDUSTRIA;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
