"chat_id","company_name",cnpj,"Faixa Funcionários Grupo","Fone Ranking 1","Fone Ranking 2","Fone Ranking 3","Fone Ranking 4","Func Grupo Ordem","municipio_ajustado","Penetração Geral Municipio","razao_social",Segmento,"Tipo Cliente","date_sent",status
1565498301,"TOTVS Curitiba",06787591000175,"20 a 49","4.232293994E9","4.130729784E9","(empty)","(empty)",6,"CURITIBA, PR","19%","TEKLA ENGENHARIA LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-10-26T13:30:00.613Z",SENT
1565498301,"TOTVS Curitiba",07025227000130,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","CONSTAC ADMINISTRACAO DE EMPREENDIMENTOS IMOBILIARIOS E PARTICIPACOES LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-10-26T13:30:00.613Z",SENT
1565498301,"TOTVS Curitiba",05115127000170,"20 a 49","4.132324E9","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","PARANA REALTY EMPREENDIMENTOS IMOBILIARIOS LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-10-26T08:30:00.515Z",SENT
1565498301,"TOTVS Curitiba",05664929000139,"20 a 49","4.133432E9","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","RIO DE JANEIRO INCORPORADORA DE OBRAS LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-10-26T08:30:00.515Z",SENT
1565498301,"TOTVS Curitiba",05749279000124,"20 a 49","4.130784511E9","4.136181884E9","4.13347482E9","(empty)",6,"CURITIBA, PR","19%","G2 IMOVEIS LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-10-26T08:30:00.515Z",SENT
1565498301,"TOTVS Curitiba",22566187000128,"50 a 99","4.132573527E9","(empty)","(empty)","(empty)",5,"CURITIBA, PR","19%","LAGUNA 40 CONSTRUTORA & INCORPORADORA LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-10-22T13:30:00.284Z",SENT
1565498301,"TOTVS Curitiba",02336403000131,"20 a 49","4.133630189E9","4.132467501E9","4.13327096E9","4.1358805E9",6,"CURITIBA, PR","19%","TECTER TERRAPLENAGEM E CONSTRUCAO CIVIL LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-10-22T13:30:00.284Z",SENT
1565498301,"TOTVS Curitiba",03844773000142,"20 a 49","4.130956275E9","4.132091143E9","4.134085182E9","4.532091143E9",6,"CURITIBA, PR","19%","ZEITTEC SOLUCOES EM CONECTIVIDADE LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-10-25T13:30:00.268Z",SENT
1565498301,"TOTVS Curitiba",04138238000139,"20 a 49","4.132539337E9","4.72125536E9","(empty)","(empty)",6,"CURITIBA, PR","19%","COHLIMARE INCORPORADORA DE IMOVEIS LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-10-25T13:30:00.268Z",SENT
1565498301,"TOTVS Curitiba",22433636000160,"50 a 99","4.13343255E9","(empty)","(empty)","(empty)",5,"CURITIBA, PR","19%","CONSORCIO PINHEIRINHO","CONSTRUCAO E PROJETOS",Prospect,"2021-10-22T13:30:00.284Z",SENT
1565498301,"TOTVS Curitiba",04260156000162,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","BLUME EMPREENDIMENTOS IMOBILIARIOS LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-10-25T13:30:00.268Z",SENT
1565498301,"TOTVS Curitiba",08607330000151,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","PARK1 EMPREENDIMENTOS IMOBILIARIOS SPE LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-10-28T13:30:00.214Z",SENT
1565498301,"TOTVS Curitiba",08864775000117,"20 a 49","4.135217822E9","4.1338806E9","4.133880603E9","4.133880699E9",6,"CURITIBA, PR","19%","TECHDAM TECNOLOGIA PARA BARRAGENS LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-10-28T13:30:00.214Z",SENT
1565498301,"TOTVS Curitiba",09106812000190,"20 a 49","4.13308571E9","4.533367646E9","4.135443345E9","(empty)",6,"CURITIBA, PR","19%","ZELTA CONSTRUCOES E INCORPORACOES S/A","CONSTRUCAO E PROJETOS",Prospect,"2021-10-28T13:30:00.214Z",SENT
1565498301,"TOTVS Curitiba",12373624000133,"20 a 49","4.130717765E9","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","DGC ECOVILLE DOIS LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-11-02T08:30:00.678Z",SENT
1565498301,"TOTVS Curitiba",12504720000173,"20 a 49","4.1352431E9","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","CRM CONSTRUCOES CIVIS LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-11-02T08:30:00.678Z",SENT
1565498301,"TOTVS Curitiba",02526512000111,"100 a 249","4.232240796E9","4.23225693E9","4.230868279E9","4.132229731E9",4,"PONTA GROSSA, PR","14%","INTEGRACAO RODOVIAS LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-11-02T08:30:00.678Z",SENT
1565498301,"TOTVS Curitiba",09149372000159,"20 a 49","4.132435725E9","4.121034548E9","(empty)","(empty)",6,"CURITIBA, PR","19%","SW03 ANGELO SAMPAIO EMPREENDIMENTO IMOBILIARIO SPE LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-10-29T08:30:00.657Z",SENT
1565498301,"TOTVS Curitiba",09627885000128,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","ITAJUI ENGENHARIA E INCORPORACOES LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-10-29T08:30:00.657Z",SENT
1565498301,"TOTVS Curitiba",09721782000122,"20 a 49","1.14411032E9","4.133399023E9","4.121034501E9","(empty)",6,"CURITIBA, PR","19%","SW12 EUCLIDES DA CUNHA EMPREENDIMENTO IMOBILIARIO SPE LTDA.","CONSTRUCAO E PROJETOS",Prospect,"2021-10-29T08:30:00.657Z",SENT
1565498301,"TOTVS Curitiba",10906948000164,"20 a 49","4.132334017E9","4.133208816E9","(empty)","(empty)",6,"CURITIBA, PR","19%","IP 5 EMPREENDIMENTOS IMOBILIARIOS LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-11-01T08:30:00.444Z",SENT
1565498301,"TOTVS Curitiba",10924149000110,"20 a 49","4.136213213E9","4.136215168E9","(empty)","(empty)",6,"CURITIBA, PR","19%","AMF CONSTRUTORA E INCORPORADORA LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-11-01T08:30:00.444Z",SENT
1565498301,"TOTVS Curitiba",03505277000164,"100 a 249","(empty)","(empty)","(empty)","(empty)",4,"BOCAIUVA DO SUL, PR","0%","ECSAM SERVICOS AMBIENTAIS S/A","CONSTRUCAO E PROJETOS",Prospect,"2021-11-01T08:30:00.444Z",SENT
1565498301,"TOTVS Curitiba",10297204000190,"20 a 49","4.133731122E9","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","DGC UBERABA LTDA.","CONSTRUCAO E PROJETOS",Prospect,"2021-10-29T13:30:00.223Z",SENT
1565498301,"TOTVS Curitiba",10646270000128,"20 a 49","4.533249165E9","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","TECNOPARK SOLUCOES EIRELI","CONSTRUCAO E PROJETOS",Prospect,"2021-10-29T13:30:00.223Z",SENT
1565498301,"TOTVS Curitiba",07280975000160,"250 a 499","4.133924836E9","4.136491431E9","(empty)","(empty)",3,"CAMPO LARGO, PR","28%","ZULI CONSTRUTORA DE OBRAS LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-10-29T13:30:00.223Z",SENT
1565498301,"TOTVS Curitiba",08060153000136,"20 a 49","4.133483417E9","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","PINHO BRAVO ADMINISTRADORA DE BENS LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-10-28T08:30:00.862Z",SENT
1565498301,"TOTVS Curitiba",08587195000120,"20 a 49","4.333451967E9","4.333451684E9","4.130284313E9","4.13028432E9",6,"CURITIBA, PR","19%","CONSORCIO ENERGETICO CRUZEIRO DO SUL","CONSTRUCAO E PROJETOS",Prospect,"2021-10-28T08:30:00.862Z",SENT
1565498301,"TOTVS Curitiba",11696561000193,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","CONSORCIO VEGA-PROSUL","CONSTRUCAO E PROJETOS",Prospect,"2021-11-01T13:30:02.465Z",SENT
1565498301,"TOTVS Curitiba",11776798000184,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","PDG LN34 INCORPORACAO E EMPREENDIMENTOS LTDA.","CONSTRUCAO E PROJETOS",Prospect,"2021-11-01T13:30:02.465Z",SENT
1565498301,"TOTVS Curitiba",12097582000155,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","GUEFEN INCORPORACOES E PARTICIPACOES LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-11-01T13:30:02.465Z",SENT
1565498301,"TOTVS Curitiba",11253264000173,"100 a 249","(empty)","(empty)","(empty)","(empty)",4,"PONTA GROSSA, PR","14%","I P M EMPREENDIMENTOS IMOBILIARIOS LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-11-02T13:30:01.081Z",SENT
1565498301,"TOTVS Curitiba",25106149000180,"100 a 249","4.135324224E9","(empty)","(empty)","(empty)",4,"PONTA GROSSA, PR","14%","JARDIM DAS FLORES EMPREENDIMENTOS IMOBILIARIOS SPE LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-11-02T13:30:01.081Z",SENT
1565498301,"TOTVS Curitiba",08039713000170,"20 a 49","4.135982009E9","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","GR INCORPORADORA DE IMOVEIS LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-10-28T08:30:00.862Z",SENT
"(empty)","TOTVS Curitiba",85049922000146,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"SENGES, PR","25%","CODOF SUPERMERCADO LTDA",VAREJO,Prospect,"(empty)",WAITING
"1.785076061E9","TOTVS Curitiba",76497338000162,"1000 ou Mais","5.330351465E9","4.833818153E9","4.833818157E9","4.833818159E9",1,"CURITIBA, PR","19%","ASSOCIACAO FRANCISCANA DE ENSINO SENHOR BOM JESUS",EDUCACIONAL,Prospect,"2021-04-13 00:00:00",SENT
"(empty)","TOTVS Curitiba",95417499000143,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"FAZENDA RIO GRANDE, PR","18%","TRASACON SANEAMENTOS E CONSTRUCOES LTDA","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"1.785076061E9","TOTVS Curitiba",77591402000132,"1000 ou Mais","4.130392657E9","4.130391084E9","4.530394747E9","4.130223165E9",1,"CURITIBA, PR","19%","JOTA ELE CONSTRUCOES CIVIS S/A","CONSTRUCAO E PROJETOS",Prospect,"2021-04-13 00:00:00",SENT
"(empty)","TOTVS Curitiba",76468099000112,"20 a 49","4.133827592E9","4.130817592E9","(empty)","(empty)",6,"SAO JOSE DOS PINHAIS, PR","47%","FARMACIA FARMAGIL EIRELI",VAREJO,Prospect,"(empty)",WAITING
"1.785076061E9","TOTVS Curitiba",03802018000103,"1000 ou Mais","4.131570642E9","4.130356028E9","4.132719894E9","4.13291843E9",1,"CURITIBA, PR","19%","SERVICO SOCIAL DA INDUSTRIA SESI",EDUCACIONAL,Prospect,"2021-04-13 00:00:00",SENT
"1.785076061E9","TOTVS Curitiba",84924448000191,"1000 ou Mais","4.130101036E9","4.13044739E9","4.132278806E9","4.132278809E9",1,"CURITIBA, PR","19%","VIACAO CIDADE SORRISO LTDA",SERVICOS,Prospect,"2021-04-14 00:00:00",SENT
"8.3145885E8","TOTVS Curitiba",84897313000184,"250 a 499","4.130321016E9","5.130372504E9","4.1305476E9","4.13054764E9",3,"CAMPO LARGO, PR","28%","KOLTUN & COLATUSSO LTDA",VAREJO,Prospect,"2021-04-16 00:00:00",SENT
"8.3145885E8","TOTVS Curitiba",28256859000185,"100 a 249","4.134425067E9","(empty)","(empty)","(empty)",4,"GUARATUBA, PR","7%","BAVARESCO ATACADO LTDA",DISTRIBUICAO,Prospect,"2021-04-16 00:00:00",SENT
"8.3145885E8","TOTVS Curitiba",75049056000130,"100 a 249","4.133229021E9","4.133234371E9","4.133242777E9","4.1322177E9",4,"CURITIBA, PR","19%","ASSOCIACAO EDUCACIONAL DECISIVO",SERVICOS,Prospect,"2021-04-19 00:00:00",SENT
"8.3145885E8","TOTVS Curitiba",76510627000154,"100 a 249","4.132236604E9","(empty)","(empty)","(empty)",4,"CURITIBA, PR","19%","ASSUAM ADMINISTRACAO E EMPREENDIMENTOS LTDA",SERVICOS,Prospect,"2021-04-19 00:00:00",SENT
"(empty)","TOTVS Curitiba",03475790000150,"20 a 49","4.132324679E9","4.130198349E9","4.133596989E9","4.132222805E9",6,"CURITIBA, PR","19%","MACHADO VALENTE ENGENHARIA LTDA","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"1.785076061E9","TOTVS Curitiba",75047498000147,"500 a 999","6.24002604E9","6.74002604E9","4.74002604E9","6.14002604E9",2,"CURITIBA, PR","19%","EMPRESA HOTELEIRA MABU LTDA",SERVICOS,Prospect,"2021-04-16 00:00:00",SENT
"1.785076061E9","TOTVS Curitiba",76534924000130,"500 a 999","4.1321387E9","4.132230255E9","4.132138701E9","4.133221187E9",2,"CURITIBA, PR","19%","INSTITUTO DE EDUCACAO UNICURITIBA LTDA",EDUCACIONAL,Prospect,"2021-04-16 00:00:00",SENT
"(empty)","TOTVS Curitiba",03554059000110,"20 a 49","4.53025405E9","4.530277629E9","4.530283898E9","4.530283928E9",6,"CURITIBA, PR","19%","OVELAR CONSTRUCOES E INCORPORACOES LTDA","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"1.785076061E9","TOTVS Curitiba",04314703000145,"20 a 49","4.130919755E9","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","F KLAS OBRAS E SANEAMENTO LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-04-19 00:00:00",SENT
"(empty)","TOTVS Curitiba",03790357000109,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","JOSE DOS REIS RIBEIRO EMPREITEIRA DE OBRAS","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",00236886000177,"50 a 99","4.232761133E9","(empty)","(empty)","(empty)",5,"RESERVA, PR","17%","VZP COMERCIO DE MADEIRAS LTDA",VAREJO,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",04028774000181,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","JEAN CARLOS PAULISTA EIRELI","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"1.785076061E9","TOTVS Curitiba",02343359000197,"1000 ou Mais","4.132853904E9","4.133738451E9","4.333285293E9","4.2400929E9",1,"CURITIBA, PR","19%","POSITIVO EDUCACIONAL LTDA.",SERVICOS,Prospect,"2021-04-12 00:00:00",SENT
"1.785076061E9","TOTVS Curitiba",04471981000106,"1000 ou Mais","4.130292565E9","1.140964172E9","1.140964162E9","1.14096419E9",1,"CURITIBA, PR","19%","WIPRO DO BRASIL TECNOLOGIA LTDA",SERVICOS,Prospect,"2021-05-05 13:01:17.397183",SENT
"(empty)","TOTVS Curitiba",00913274000171,"50 a 99","4.133235543E9","4.133235347E9","(empty)","(empty)",5,"CURITIBA, PR","19%","TOP COMERCIO DE PLASTICOS - EIRELI",VAREJO,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",04741400000109,"20 a 49","4.135019333E9","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","GHF ENGENHARIA EIRELI","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"1.785076061E9","TOTVS Curitiba",75584110000147,"1000 ou Mais","4.130135066E9","4.130135068E9","4.130840088E9","5.131095659E9",1,"CURITIBA, PR","19%","EXAL - ADMINISTRACAO DE RESTAURANTES EMPRESARIAIS E FACILITIES LTDA",SERVICOS,Prospect,"2021-05-05 16:30:24.415059",SENT
"1.785076061E9","TOTVS Curitiba",76557867000104,"1000 ou Mais","4.131175941E9","4.131175982E9","4.131175995E9","4.135237436E9",1,"CURITIBA, PR","19%","AUTO VIACAO MARECHAL LTDA",SERVICOS,Prospect,"2021-05-06 11:30:21.017552",SENT
"(empty)","TOTVS Curitiba",05510322000102,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","TGDR CONSTRUTORA DE OBRAS LTDA","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"1.785076061E9","TOTVS Curitiba",77998912000129,"1000 ou Mais","4.333566633E9","4.530390546E9","4.73034663E9","2.135573011E9",1,"CURITIBA, PR","19%","MASTER VIGILANCIA ESPECIALIZADA LTDA",SERVICOS,Prospect,"2021-04-12 00:00:00",SENT
"(empty)","TOTVS Curitiba",00503930000168,"20 a 49","4.632631408E9","(empty)","(empty)","(empty)",6,"PALMAS, PR","5%","RAUL ANTONIO RIBAS MATERIAIS DE CONSTRUCAO LTDA",VAREJO,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",05690309000174,"20 a 49","4.13376304E9","4.13337634E9","4.533443344E9","(empty)",6,"CURITIBA, PR","19%","CONSTRUTORA BERGAMO LTDA","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",00442057000140,"20 a 49","4.136570509E9","(empty)","(empty)","(empty)",6,"ALMIRANTE TAMANDARE, PR","11%","HINUMARO FARMACIA E PERFUMARIA EIRELI",VAREJO,Prospect,"(empty)",WAITING
"1.785076061E9","TOTVS Curitiba",07177326000138,"500 a 999","4.130892281E9","4.130271917E9","4.135037735E9","4.130998275E9",2,"CURITIBA, PR","19%","SE ASSESSORIA DE RECURSOS HUMANOS LTDA",SERVICOS,Prospect,"2021-05-06 16:30:17.422002",SENT
"1.785076061E9","TOTVS Curitiba",06169149000185,"20 a 49","4.130444101E9","4.735147841E9","4.733665601E9","4.530304647E9",6,"CURITIBA, PR","19%","FELDMAN INCORPORADORA LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-04-22 00:00:00",SENT
"1.785076061E9","TOTVS Curitiba",23605682000161,"500 a 999","4.135128476E9","4.135128409E9","4.135128471E9","4.135128412E9",2,"CURITIBA, PR","19%","OSB - TECNOLOGIA E SERVICOS DE SUPORTE LTDA",SERVICOS,Prospect,"2021-05-07 11:30:16.911468",SENT
"1.785076061E9","TOTVS Curitiba",78416450000157,"500 a 999","4.130927223E9","4.133137109E9","4.132401141E9","4.133736933E9",2,"PIRAQUARA, PR","32%","INSTITUTO PRO CIDADANIA DE CURITIBA",SERVICOS,Prospect,"2021-05-10 11:30:33.940962",SENT
"1.785076061E9","TOTVS Curitiba",02464053000199,"500 a 999","4.130335333E9","4.130335338E9","3.430149877E9","3.434772219E9",2,"PINHAIS, PR","40%","SMR SOCORRO MEDICO E RESGATE LTDA",SERVICOS,Prospect,"2021-05-10 16:30:30.123163",SENT
"1.785076061E9","TOTVS Curitiba",78049699000171,"250 a 499","4.232722195E9","4.23272907E9","(empty)","(empty)",3,"TELEMACO BORBA, PR","3%","ASSOCIACAO MEDICA DO PARANA SEC REGIONAL DE TEL BORBA",SERVICOS,Prospect,"2021-05-10 16:30:36.392329",SENT
"1.785076061E9","TOTVS Curitiba",78143153000185,"250 a 499","4.231325021E9","4.231325018E9","4.231325015E9","4.231325012E9",3,"IRATI, PR","6%","IRMANDADE DO HOSPITAL DE CARIDADE DE IRATI",SERVICOS,Prospect,"2021-05-11 11:30:14.186315",SENT
"1.785076061E9","TOTVS Curitiba",82326828000107,"250 a 499","4.135220904E9","4.231355182E9","4.231355176E9","4.231355118E9",3,"UNIAO DA VITORIA, PR","8%","SCHEILA MARA WEILLER ANTUNES DE LIMA EIRELI",SERVICOS,Prospect,"2021-05-11 11:30:17.030435",SENT
"(empty)","TOTVS Curitiba",00767659000178,"20 a 49","4.130399869E9","4.13039114E9","4.130244876E9","4.130421744E9",6,"CURITIBA, PR","19%","PRECISAO COMERCIO DE GENEROS ALIMENTICIOS LTDA",VAREJO,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",07696314000110,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","HABITTEN EMPREENDIMENTO IMOBILIARIO LTDA","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"1.785076061E9","TOTVS Curitiba",19703159000109,"250 a 499","4.230258545E9","4.230258555E9","4.230258556E9","4.230258562E9",3,"PONTA GROSSA, PR","14%","STRESKI COMPLEXO EDUCACIONAL LTDA",EDUCACIONAL,Prospect,"2021-05-12 11:30:11.648668",SENT
"(empty)","TOTVS Curitiba",07737855000149,"20 a 49","4.130862196E9","4.130114185E9","4.131141349E9","4.131172722E9",6,"CURITIBA, PR","19%","GSS GLOBAL - SISTEMAS DE SEGURANCA LTDA","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",00079735000152,"20 a 49","4.232522306E9","(empty)","(empty)","(empty)",6,"PALMEIRA, PR","25%","SZEKUT & SZEKUT LTDA",DISTRIBUICAO,Prospect,"(empty)",WAITING
"1.785076061E9","TOTVS Curitiba",08546238000129,"250 a 499","4.134321275E9","4.134323032E9","4.134324349E9","4.134323687E9",3,"ANTONINA, PR","17%","OGMO/A - ORGAO DE M. OBRA DO TRAB. PORTUARIO AVULSO DO PORTO ORGAN. DE ANTONINA",SERVICOS,Prospect,"2021-05-12 16:30:24.582342",SENT
"(empty)","TOTVS Curitiba",07894118000150,"20 a 49","4.135981804E9","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","HABITA SERVICE EIRELI","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",08147295000135,"20 a 49","4.132683227E9","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","TECHNIQUES CONSTRUCOES CIVIS LTDA","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"1.785076061E9","TOTVS Curitiba",07091736000161,"250 a 499","(empty)","(empty)","(empty)","(empty)",3,"CURITIBA, PR","19%","LEADER SUL CONSTRUTORA E INCORPORADORA LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-05-13 16:30:14.459144",SENT
"(empty)","TOTVS Curitiba",03302477000110,"20 a 49","4.130522136E9","4.130522139E9","4.1305221E9","4.130522107E9",6,"SAO JOSE DOS PINHAIS, PR","47%","ROSSANE SERAFIM MATOS",DISTRIBUICAO,Prospect,"(empty)",WAITING
"1.785076061E9","TOTVS Curitiba",10579577000153,"250 a 499","1.135736944E9","1.135833607E9","1.12304202E9","1.123042168E9",3,"CURITIBA, PR","19%","TIISA - INFRAESTRUTURA E INVESTIMENTOS S.A. - EM RECUPERACAO JUDICIAL","CONSTRUCAO E PROJETOS",Prospect,"2021-05-14 11:30:11.708465",SENT
"1.785076061E9","TOTVS Curitiba",19309024000155,"250 a 499","1.135720157E9","(empty)","(empty)","(empty)",3,"CURITIBA, PR","19%","JLL SERVICOS DE MANUTENCAO PREDIAL LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-05-14 11:30:17.332713",SENT
"1.785076061E9","TOTVS Curitiba",76509686000102,"250 a 499","1.73221982E9","4.132621132E9","4.132621233E9","4.132645539E9",3,"CURITIBA, PR","19%","ETEL-ESTUDOS TECNICOS LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-05-14 16:30:12.541817",SENT
"1.058085328E9","TOTVS Curitiba",78434982000117,"250 a 499","4.232237381E9","4.232255424E9","4.23228146E9","4.232202607E9",3,"PONTA GROSSA, PR","14%","AGUIA FLORESTAL INDUSTRIA DE MADEIRAS LTDA",MANUFATURA,Prospect,"2021-04-19 00:00:00",SENT
"1.785076061E9","TOTVS Curitiba",80378052000135,"250 a 499","4.130185324E9","5.130302932E9","5.1351589E9","5.135158904E9",3,"CURITIBA, PR","19%","INTERTECHNE CONSULTORES S. A.","CONSTRUCAO E PROJETOS",Prospect,"2021-05-17 11:30:29.538874",SENT
"1.785076061E9","TOTVS Curitiba",82231739000179,"250 a 499","4.13666028E9","4.136660552E9","4.132462353E9","4.135695785E9",3,"CURITIBA, PR","19%","FIENG CONSTRUTORA DE OBRAS LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-05-17 11:30:32.318469",SENT
"1.785076061E9","TOTVS Curitiba",84995414000198,"250 a 499","4.132866218E9","4.136778932E9","4.136791166E9","4.133431524E9",3,"CURITIBA, PR","19%","ENERCITY ENGENHARIA E COMERCIO LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-05-17 11:30:35.111634",SENT
"1.058085328E9","TOTVS Curitiba",06234143000144,"250 a 499","(empty)","(empty)","(empty)","(empty)",3,"ARAUCARIA, PR","38%","FLORESTAL VALE DO RIBEIRA LTDA",AGROINDUSTRIA,Prospect,"2021-04-26 00:00:00",SENT
"(empty)","TOTVS Curitiba",08923721000185,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","RICA EMPREENDIMENTOS E INCORPORACOES EIRELI","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"1.058085328E9","TOTVS Curitiba",01627047000142,"100 a 249","4.232311334E9","4.232314747E9","4.232311663E9","(empty)",4,"CARAMBEI, PR","0%","SERRA VERDE TRANSPORTE RODOVIARIOS LTDA",LOGISTICA,Prospect,"2021-05-10 11:00:16.951832",SENT
"1.785076061E9","TOTVS Curitiba",04293468000172,"250 a 499","4.740072838E9","4.140072838E9","(empty)","(empty)",3,"CURITIBA, PR","19%","RH CENTER TRABALHO TEMPORARIO LTDA",SERVICOS,Prospect,"2021-05-18 11:30:31.619209",SENT
"1.785076061E9","TOTVS Curitiba",04368865000166,"250 a 499","4.133312676E9","4.133314141E9","4.133313414E9","4.333238711E9",3,"CURITIBA, PR","19%","COPEL TELECOMUNICACOES S.A.",SERVICOS,Prospect,"2021-05-18 11:30:34.395293",SENT
"1.058085328E9","TOTVS Curitiba",00144009000176,"100 a 249","4.234361532E9","(empty)","(empty)","(empty)",4,"IMBITUVA, PR","7%","COMPENSADOS LASELVA LTDA.",MANUFATURA,Prospect,"2021-04-26 00:00:00",SENT
"1.058085328E9","TOTVS Curitiba",00650831000109,"100 a 249","4.1998162413E10","4.1998166921E10","2.2988128455E10","4.1999580697E10",4,"CURITIBA, PR","19%","EFITRANS TRANSPORTES LTDA",LOGISTICA,Prospect,"2021-05-24 11:00:03.099812",SENT
"1.785076061E9","TOTVS Curitiba",07456713000103,"250 a 499","4.1984077536E10","4.1984077544E10","4.1998480033E10","4.1984077526E10",3,"CURITIBA, PR","19%","HORUS SEGURANCA EMPRESARIAL EIRELI",SERVICOS,Prospect,"2021-05-19 11:30:15.206178",SENT
"1.058085328E9","TOTVS Curitiba",00385090000186,"100 a 249","1.150540146E9","1.15054015E9","1.150540883E9","4.13317505E9",4,"ARAUCARIA, PR","38%","MUNTERS BRASIL INDUSTRIA E COMERCIO LTDA",MANUFATURA,Prospect,"2021-06-07 11:00:07.082994",SENT
"1.058085328E9","TOTVS Curitiba",00492378000150,"50 a 99","4.335641133E9","4.435641008E9","(empty)","(empty)",5,"QUATIGUA, PR","0%","IRMAOS PIGURIM COMERCIO DE CEREAIS LTDA",LOGISTICA,Prospect,"2021-06-07 11:00:11.707135",SENT
